0001;0002;1468336572628;click;questionHard;btn;200;100
0001;0002;1468336574231;click;questionHard;btn;200;100
0001;0002;1468336574839;click;questionHard;btn;200;100
0001;0002;1468336581448;click;conteudo;btn;200;100
0001;0002;1468336606894;click;questionHard;btn;200;100
0001;0002;1468336640704;click;questionHard;btn;200;100
0001;0002;1468336658703;click;questionHard;div;1923;356
0001;0002;1468336677949;click;questionHard;html;1617;347
0001;0002;1468336703453;click;questionHard;btn;200;100
0001;0002;1468336720126;click;conteudo;btn;200;100
0001;0002;1468336738999;click;questionHard;html;1627;364
0001;0002;1468336884921;click;questionHard;btn;200;100
0001;0002;1468336912166;click;questionHard;btn;200;100
0001;0002;1468336931357;click;questionHard;div;1962;324
0001;0002;1468336949599;click;questionHard;html;1885;312
0001;0002;1468336952191;click;questionHard;btn;200;100
0001;0002;1468337443353;click;conteudo;btn;200;100
0001;0002;1468337663256;click;conteudo;p;1730;184
0001;0002;1468337669745;click;conteudo;btn;200;100
0001;0002;1468337689005;click;questionHard;alert;200;100
0001;0002;1468337728894;click;questionHard;btn;200;100
0001;0002;1468337749890;click;questionHard;alert;200;100
0001;0002;1468337779391;click;questionHard;btn;200;100
0001;0002;1468337807049;click;questionHard;alert;200;100
0001;0002;1468337861632;click;questionHard;btn;200;100
0001;0002;1468337881504;click;questionHard;alert;200;100
0001;0002;1468337906573;click;questionHard;btn;200;100
0001;0002;1468337927576;click;questionHard;alert;200;100
0001;0002;1468337935552;click;questionHard;btn;200;100
0001;0002;1468337957979;click;questionHard;alert;200;100
0001;0002;1468338243276;click;conteudo;p;1870;180
0001;0002;1468338258852;click;conteudo;btn;200;100
0001;0002;1468338280092;click;questionHard;alert;200;100
0001;0002;1468338301364;click;questionHard;btn;200;100
0001;0002;1468338322302;click;questionHard;alert;200;100
0001;0002;1468338359786;click;questionHard;btn;200;100
0001;0002;1468338382765;click;questionHard;alert;200;100
0001;0002;1468338399245;click;questionHard;alert;200;100
0001;0002;1468338424738;click;questionHard;btn;200;100
0001;0002;1468338860913;click;questionHard;alert;200;100
0001;0002;1468338874783;click;conteudo;p;1817;237
0001;0002;1468338881511;click;conteudo;btn;200;100
0001;0002;1468338903897;click;questionHard;alert;200;100
0001;0002;1468338936888;click;questionHard;btn;200;100
0001;0002;1468339072142;click;conteudo;p;1728;239
0001;0002;1468339077447;click;conteudo;btn;200;100
0001;0002;1468339084389;click;questionHard;input;1395;273
0001;0002;1468339103852;click;questionHard;alert;200;100
0001;0002;1468339123783;click;questionHard;btn;200;100
0001;0002;1468339143850;click;questionHard;alert;200;100
0001;0002;1468339204311;click;conteudo;btn;200;100
0001;0002;1468339205252;click;questionHard;btn;200;100
0001;0002;1468339206861;click;questionHard;btn;200;100
0001;0002;1468339226416;click;conteudo;btn;200;100
0001;0002;1468339226867;click;questionHard;btn;200;100
0001;0002;1468339272509;click;conteudo;p;1772;154
0001;0002;1468339416253;click;conteudo;btn;200;100
0001;0002;1468339435830;click;questionHard;alert;200;100
0001;0002;1468339460532;click;questionHard;btn;200;100
0001;0002;1468339485454;click;questionHard;alert;200;100
0001;0002;1468339510756;click;questionHard;btn;200;100
0001;0002;1468339534435;click;questionHard;alert;200;100
0001;0002;1468339556509;click;questionHard;alert;200;100
0001;0002;1468339570780;click;questionHard;btn;200;100
0001;0002;1468339589593;click;questionHard;alert;200;100
0001;0002;1468339717073;click;conteudo;btn;200;100
0001;0002;1468339738614;click;questionHard;alert;200;100
0001;0002;1468339767473;click;questionHard;btn;200;100
0001;0002;1468339785729;click;questionHard;alert;200;100
0001;0002;1468339811778;click;questionHard;btn;200;100
0001;0002;1468339835149;click;questionHard;alert;200;100
0001;0002;1468339856237;click;questionHard;alert;200;100
0001;0002;1468339876697;click;questionHard;btn;200;100
0001;0002;1468339883049;click;questionHard;btn;200;100
0001;0002;1468339885951;click;conteudo;btn;200;100
0001;0002;1468339907836;click;questionHard;alert;200;100
0001;0002;1468340021336;click;conteudo;p;1640;215
0001;0002;1468340026328;click;conteudo;btn;200;100
0001;0002;1468340046434;click;questionHard;alert;200;100
0001;0002;1468340075838;click;questionHard;btn;200;100
0001;0002;1468340095150;click;questionHard;alert;200;100
0001;0002;1468340098427;click;questionHard;btn;200;100
0001;0002;1468340138842;click;questionHard;alert;200;100
0001;0002;1468340162222;click;conteudo;btn;200;100
0001;0002;1468340181264;click;questionHard;alert;200;100
0001;0002;1468340205702;click;questionHard;btn;200;100
0001;0002;1468340234792;click;questionHard;alert;200;100
0001;0002;1468340256144;click;questionHard;btn;200;100
0001;0002;1468340280362;click;questionHard;alert;200;100
0001;0002;1468340302621;click;questionHard;alert;200;100
0001;0002;1468340308527;click;questionHard;btn;200;100
0001;0002;1468340337830;click;questionHard;alert;200;100
0001;0002;1468340361324;click;questionHard;btn;200;100
0001;0002;1468340456068;click;questionHard;btn;200;100
0001;0002;1468340488795;click;conteudo;btn;200;100
0001;0002;1468340493806;click;questionHard;input;1391;158
0001;0002;1468340495996;click;questionHard;btn;200;100
0001;0002;1468340517181;click;questionHard;alert;200;100
0001;0002;1468340537501;click;questionHard;btn;200;100
0001;0002;1468340558836;click;questionHard;alert;200;100
0001;0002;1468340579748;click;questionHard;btn;200;100
0001;0002;1468340600997;click;questionHard;alert;200;100
0001;0002;1468340612214;click;questionHard;html;2025;363
0001;0002;1468340630540;click;questionHard;alert;200;100
0001;0002;1468340637594;click;questionHard;btn;200;100
0001;0002;1468340659804;click;questionHard;alert;200;100
0001;0002;1468340691763;click;questionHard;btn;200;100
0001;0002;1468340717050;click;conteudo;btn;200;100
0001;0002;1468340720066;click;questionHard;input;1395;311
0001;0002;1468340722282;click;questionHard;btn;200;100
0001;0002;1468340726154;click;questionHard;input;1387;360
0001;0002;1468340727801;click;questionHard;btn;200;100
0001;0002;1468340738306;click;conteudo;btn;200;100
0001;0002;1468340756186;click;questionHard;alert;200;100
0001;0002;1468340760689;click;questionHard;btn;200;100
0001;0002;1468340765767;click;questionHard;input;1392;335
0001;0002;1468340767821;click;questionHard;btn;200;100
0001;0002;1468340786014;click;questionHard;alert;200;100
0001;0002;1468340789332;click;questionHard;btn;200;100
0001;0002;1468340798788;click;questionHard;input;1388;361
0001;0002;1468340817278;click;questionHard;alert;200;100
0001;0002;1468340821330;click;questionHard;btn;200;100
0001;0002;1468340825899;click;questionHard;input;1390;358
0001;0002;1468340827755;click;questionHard;btn;200;100
0001;0002;1468340874667;click;conteudo;btn;200;100
0001;0002;1468340894268;click;questionHard;alert;200;100
0001;0002;1468340898310;click;questionHard;btn;200;100
0001;0002;1468340919152;click;questionHard;alert;200;100
0001;0002;1468340922946;click;questionHard;btn;200;100
0001;0002;1468340943923;click;questionHard;alert;200;100
0001;0002;1468340947683;click;questionHard;input;1392;357
0001;0002;1468340949696;click;questionHard;btn;200;100
0001;0002;1468340969129;click;questionHard;alert;200;100
0001;0002;1468340973408;click;questionHard;btn;200;100
0001;0002;1468340993127;click;questionHard;alert;200;100
0001;0002;1468340997025;click;questionHard;btn;200;100
0001;0002;1468341019680;click;questionHard;alert;200;100
0001;0002;1468341039917;click;questionHard;alert;200;100
0001;0002;1468341042905;click;questionHard;btn;200;100
0001;0002;1468341050368;click;questionHard;input;1396;313
0001;0002;1468341052849;click;questionHard;btn;200;100
0001;0002;1468341149338;click;conteudo;btn;200;100
0001;0002;1468341167234;click;questionHard;alert;200;100
0001;0002;1468341187383;click;questionHard;btn;200;100
0001;0002;1468341187392;click;questionHard;button;1398;323
0001;0002;1468341206318;click;questionHard;btn;200;100
0001;0002;1468341206356;click;questionHard;button;1397;332
0001;0002;1468341255742;click;conteudo;btn;200;100
0001;0002;1468341275650;click;questionHard;alert;200;100
0001;0002;1468341279582;click;questionHard;btn;200;100
0001;0002;1468341304167;click;questionHard;alert;200;100
0001;0002;1468341326039;click;questionHard;btn;200;100
0001;0002;1468341348977;click;questionHard;alert;200;100
0001;0002;1468341372755;click;questionHard;alert;200;100
0001;0002;1468341376628;click;questionHard;btn;200;100
0001;0002;1468341484762;click;questionHard;alert;200;100
0001;0002;1468863201468;click;;p;1796;534
0001;0002;1468863212150;click;;btn;200;100
0001;0002;1468863212161;click;;button;1510;644
0001;0002;1468863225829;click;;alert;200;100
0001;0002;1468863229740;click;;btn;200;100
0001;0002;1468863229743;click;;button;1490;653
0001;0002;1468863242311;click;;alert;200;100
0001;0002;1468863279164;click;;html;1512;663
0001;0002;1468863279508;click;;btn;200;100
0001;0002;1468863279511;click;;button;1513;652
0001;0002;1468863289293;click;;alert;200;100
0001;0002;1468863301349;click;;alert;200;100
0001;0002;1468863303971;click;;btn;200;100
0001;0002;1468863303975;click;;button;1518;647
0001;0002;1468863316214;click;;alert;200;100
0001;0002;1468863359292;click;;btn;200;100
0001;0002;1468863359298;click;;button;1515;644
0001;0002;1468863581204;click;;btn;200;100
0001;0002;1468863581208;click;;button;1520;651
0001;0002;1468863587371;click;;btn;200;100
0001;0002;1468863587377;click;;button;1523;655
0001;0002;1468863588268;click;;btn;200;100
0001;0002;1468863588279;click;;button;1523;655
0001;0002;1468863591251;click;;btn;200;100
0001;0002;1468863591256;click;;button;1523;655
0001;0002;1468937885230;click;;p;1818;528
0001;0002;1468937888605;click;;p;1815;295
0001;0002;1468937890156;click;;div;1817;315
0001;0002;1468937890876;click;;p;1818;327
0001;0002;1468937891396;click;;div;1818;338
0001;0002;1468937891876;click;;p;1819;322
0001;0002;1468937892580;click;;img;1614;395
0001;0002;1468937893701;click;;btn;200;100
0001;0002;1468937893710;click;;button;1510;654
0001;0002;1468937895764;click;;h3;1551;250
0001;0002;1468937897436;click;;h3;1499;249
0001;0002;1468937900707;click;;div;1475;372
0001;0002;1468937901403;click;;div;1504;636
0001;0002;1468937914020;click;;alert;200;100
0001;0002;1468937917986;click;;btn;200;100
0001;0002;1468937917992;click;;button;1491;643
0001;0002;1468937976360;click;;alert;200;100
0001;0002;1468938017855;click;;html;1963;597
0001;0002;1468938028044;click;;p;2112;417
0001;0002;1468938028630;click;;p;2110;415
0001;0002;1468938028789;click;;p;2110;415
0001;0002;1468938028965;click;;p;2110;415
0001;0002;1468938029165;click;;p;2110;415
0001;0002;1468938029365;click;;p;2110;415
0001;0002;1468938029541;click;;p;2110;415
0001;0002;1468938029693;click;;p;2110;415
0001;0002;1468938031902;click;;html;1509;661
0001;0002;1468938032646;click;;btn;200;100
0001;0002;1468938032652;click;;button;1509;644
0001;0002;1468938034245;click;;btn;200;100
0001;0002;1468938034250;click;;button;1441;649
0001;0002;1468938035812;click;;div;1513;635
0001;0002;1468938036068;click;;btn;200;100
0001;0002;1468938036078;click;;button;1518;642
0001;0002;1468938036292;click;;btn;200;100
0001;0002;1468938036294;click;;button;1517;647
0001;0002;1468938036484;click;;btn;200;100
0001;0002;1468938036490;click;;button;1517;647
0001;0002;1468938036716;click;;btn;200;100
0001;0002;1468938036722;click;;button;1517;647
0001;0002;1468938036916;click;;btn;200;100
0001;0002;1468938036919;click;;button;1517;647
0001;0002;1468938037164;click;;btn;200;100
0001;0002;1468938037169;click;;button;1517;647
0001;0002;1468938037373;click;;btn;200;100
0001;0002;1468938037377;click;;button;1516;648
0001;0002;1468938037572;click;;btn;200;100
0001;0002;1468938037578;click;;button;1516;648
0001;0002;1468938037781;click;;btn;200;100
0001;0002;1468938037786;click;;button;1516;648
0001;0002;1468938038276;click;;btn;200;100
0001;0002;1468938038279;click;;button;1516;648
0001;0002;1468938038484;click;;btn;200;100
0001;0002;1468938038488;click;;button;1516;648
0001;0002;1468938038660;click;;btn;200;100
0001;0002;1468938038661;click;;button;1516;648
0001;0002;1468938038852;click;;btn;200;100
0001;0002;1468938038856;click;;button;1516;648
0001;0002;1468938039020;click;;btn;200;100
0001;0002;1468938039025;click;;button;1516;648
0001;0002;1468938039228;click;;btn;200;100
0001;0002;1468938039232;click;;button;1516;648
0001;0002;1468938573388;click;;p;2129;382
0001;0002;1468938639903;click;;p;1949;497
0001;0002;1468938779108;click;;p;1740;428
0001;0002;1468938782029;click;;p;1847;350
0001;0002;1468938782188;click;;p;1847;350
0001;0002;1468938782348;click;;p;1847;350
0001;0002;1468938782524;click;;p;1847;350
0001;0002;1468938782692;click;;p;1847;350
0001;0002;1468938782876;click;;p;1847;350
0001;0002;1468938783053;click;;p;1847;350
0001;0002;1468938783356;click;;p;1850;334
0001;0002;1468938783532;click;;p;1850;334
0001;0002;1468938783716;click;;p;1850;334
0001;0002;1468938783900;click;;p;1851;332
0001;0002;1468938784068;click;;p;1851;332
0001;0002;1468938836823;click;;div;1933;349
0001;0002;1468938861903;click;;p;1946;408
0001;0002;1468938866897;click;;p;1774;353
0001;0002;1468938867840;click;;div;1774;340
0001;0002;1468938868391;click;;div;1771;337
0001;0002;1468938868863;click;;div;1769;342
0001;0002;1468938870399;click;;btn;200;100
0001;0002;1468938870414;click;;button;1520;645
0001;0002;1468938882370;click;;alert;200;100
0001;0002;1468938888864;click;;btn;200;100
0001;0002;1468938888870;click;;button;1520;646
0001;0002;1468938890201;click;;btn;200;100
0001;0002;1468938890207;click;;button;1453;649
0001;0002;1468938893528;click;;btn;200;100
0001;0002;1468938893533;click;;button;1508;652
0001;0002;1468938915721;click;;alert;200;100
0001;0002;1468938917993;click;;btn;200;100
0001;0002;1468938917999;click;;button;1513;644
0001;0002;1468938918849;click;;btn;200;100
0001;0002;1468938918853;click;;button;1510;646
0001;0002;1468938923737;click;;btn;200;100
0001;0002;1468938923744;click;;button;1499;651
0001;0002;1468938924873;click;;btn;200;100
0001;0002;1468938924879;click;;button;1499;651
0001;0002;1468938925794;click;;html;1538;507
0001;0002;1468938967987;click;;html;1684;376
0001;0002;1468938971204;click;;btn;200;100
0001;0002;1468938971218;click;;button;1522;642
0001;0002;1468938983301;click;;alert;200;100
0001;0002;1468939020516;click;;html;1796;463
0001;0002;1468939040272;click;;p;1916;401
0001;0002;1468939051170;click;;p;1718;474
0001;0002;1468939057550;click;;p;1920;507
0001;0002;1468939058383;click;;btn;200;100
0001;0002;1468939058399;click;;button;1516;639
0001;0002;1468939067874;click;;alert;200;100
0001;0002;1468939070079;click;;btn;200;100
0001;0002;1468939070083;click;;button;1503;642
0001;0002;1468939071399;click;;btn;200;100
0001;0002;1468939071403;click;;button;1503;643
0001;0002;1468939072478;click;;btn;200;100
0001;0002;1468939072485;click;;button;1501;642
0001;0002;1468939073175;click;;btn;200;100
0001;0002;1468939073183;click;;button;1500;641
0001;0002;1468939677079;click;;html;1561;385
0001;0002;1468939752346;click;;html;1977;471
0001;0002;1468939755692;click;;div;1598;192
0001;0002;1468939756867;click;;p;1761;293
0001;0002;1468939757411;click;;p;1780;297
0001;0002;1468939757563;click;;p;1780;297
0001;0002;1468939757906;click;;p;1780;297
0001;0002;1468939758259;click;;p;1773;324
0001;0002;1468939758650;click;;p;1804;352
0001;0002;1468939758939;click;;p;1815;362
0001;0002;1468939759355;click;;p;1837;389
0001;0002;1468939759859;click;;p;1788;323
0001;0002;1468939767396;click;;p;1805;515
0001;0002;1468941187225;click;;div;1950;303
0001;0002;1468941293691;click;;p;1780;352
0001;0002;1468941294644;click;;p;1786;326
0001;0002;1468941295092;click;;p;1795;285
0001;0002;1468941295484;click;;p;1796;297
0001;0002;1468941295781;click;;div;1796;307
0001;0002;1468941295988;click;;p;1796;333
0001;0002;1468941296149;click;;div;1796;338
0001;0002;1468941296332;click;;p;1798;405
0001;0002;1468941296500;click;;p;1801;424
0001;0002;1468941296676;click;;p;1804;442
0001;0002;1468941296836;click;;p;1803;439
0001;0002;1468941297757;click;;div;1806;346
0001;0002;1468941336131;click;;p;1828;510
0001;0002;1468941337868;click;;div;1804;339
0001;0002;1468941338980;click;;btn;200;100
0001;0002;1468941338994;click;;button;1525;647
0001;0002;1468941341220;click;;btn;200;100
0001;0002;1468941341228;click;;button;1432;649
0001;0002;1468941411677;click;;p;1813;396
0001;0002;1468941414576;click;;btn;200;100
0001;0002;1468941414583;click;;button;1513;655
0001;0002;1468941439312;click;;alert;200;100
0001;0002;1468941445798;click;;btn;200;100
0001;0002;1468941445804;click;;button;1524;653
0001;0002;1468941456328;click;;alert;200;100
0001;0002;1468941558270;click;;p;2075;365
0001;0002;1468941558651;click;;p;2072;362
0001;0002;1468941559140;click;;p;2072;362
0001;0002;1468941559451;click;;p;2072;362
0001;0002;1468941559740;click;;p;2072;362
0001;0002;1468941560051;click;;p;2057;319
0001;0002;1468941560563;click;;img;1609;384
0001;0002;1468941560940;click;;img;1607;385
0001;0002;1468941561251;click;;img;1606;385
0001;0002;1468941561515;click;;img;1606;385
0001;0002;1468941561756;click;;img;1605;383
0001;0002;1468941562396;click;;h2;1545;251
0001;0002;1468941562692;click;;div;1554;200
0001;0002;1468941562859;click;;div;1555;199
0001;0002;1468941563804;click;;h1;1614;170
0001;0002;1468941564051;click;;h1;1696;152
0001;0002;1468941564259;click;;h1;1721;152
0001;0002;1468941564443;click;;h1;1744;151
0001;0002;1468941564610;click;;h1;1755;154
0001;0002;1468941564763;click;;h1;1761;159
0001;0002;1468941564915;click;;h1;1763;161
0001;0002;1468941565091;click;;h1;1763;161
0001;0002;1468941565260;click;;h1;1763;161
0001;0002;1468941565426;click;;h1;1763;161
0001;0002;1468941565627;click;;h1;1763;161
0001;0002;1468941565867;click;;h1;1763;161
0001;0002;1468941566083;click;;h1;1763;161
0001;0002;1468941566267;click;;h1;1763;161
0001;0002;1468941566708;click;;p;1823;324
0001;0002;1468941566979;click;;p;1861;498
0001;0002;1468941567571;click;;html;1855;546
0001;0002;1468941567988;click;;html;1778;567
0001;0002;1468941568291;click;;html;1600;678
0001;0002;1468941568779;click;;div;1516;623
0001;0002;1468941569243;click;;html;1643;806
0001;0002;1468941569523;click;;html;1648;799
0001;0002;1468941570028;click;;div;2028;635
0001;0002;1468941570578;click;;img;1549;414
0001;0002;1468941571012;click;;div;1697;272
0001;0002;1468941571307;click;;h1;1723;157
0001;0002;1468941571835;click;;html;1755;699
0001;0002;1468941605515;click;;div;1979;335
0001;0002;1468941605955;click;;div;1965;303
0001;0002;1468941606538;click;;h1;1931;173
0001;0002;1468941607330;click;;div;1663;651
0001;0002;1468941607763;click;;html;1572;586
0001;0002;1468941608803;click;;html;1553;574
0001;0002;1468941609170;click;;html;1568;581
0001;0002;1468941609506;click;;html;1710;547
0001;0002;1468944665694;click;;p;1815;447
0001;0002;1468944729535;click;;html;1990;689
0001;0002;1468944749315;click;;html;1922;579
0001;0002;1468944751461;click;;btn;200;100
0001;0002;1468944751473;click;;button;1514;651
0001;0002;1468944815920;click;;alert;200;100
0001;0002;1468944961226;click;;html;1637;516
0001;0002;1468944961657;click;;html;1672;435
0001;0002;1468944961809;click;;html;1672;435
0001;0002;1468944962297;click;;html;1591;315
0001;0002;1468944962577;click;;p;1570;290
0001;0002;1468944962809;click;;p;1557;278
0001;0002;1468944963433;click;;h4;1449;248
0001;0002;1468945054911;click;;html;1651;336
0001;0002;1468946235470;click;;div;1944;314
0001;0002;1468946245581;click;;btn;200;100
0001;0002;1468946245606;click;;button;1509;647
0001;0002;1468946256855;click;;alert;200;100
0001;0002;1468946257822;click;;p;1567;280
0001;0002;1468946260477;click;;p;1559;287
0001;0002;1468946274823;click;;h4;1451;244
0001;0002;1468946276350;click;;html;1447;227
0001;0002;1468946276853;click;;p;1435;285
0001;0002;1468946277948;click;;html;1449;377
0001;0002;1468946280902;click;;p;1469;284
0001;0002;1468946283406;click;;p;1501;283
0001;0002;1468946290845;click;;btn;200;100
0001;0002;1468946290857;click;;button;1442;645
0001;0002;1468946292262;click;;p;1727;296
0001;0002;1468946292871;click;;p;1734;289
0001;0002;1468946295942;click;;div;1742;313
0001;0002;1468946298695;click;;p;1740;327
0001;0002;1468946300654;click;;div;1741;315
0001;0002;1468946304111;click;;p;1819;326
0001;0002;1468946315548;click;;p;1593;323
0001;0002;1468946316573;click;;p;1594;320
0001;0002;1468946331573;click;;h2;1660;249
0001;0002;1468946333370;click;;h2;1660;249
0001;0002;1468946333582;click;;h2;1660;249
0001;0002;1468946333756;click;;h2;1660;249
0001;0002;1468946333950;click;;h2;1660;249
0001;0002;1468946334109;click;;h2;1660;249
0001;0002;1468946334301;click;;h2;1660;249
0001;0002;1468946334469;click;;h2;1660;249
0001;0002;1468946334645;click;;h2;1660;249
0001;0002;1468946334804;click;;h2;1660;249
0001;0002;1468946334964;click;;h2;1660;249
0001;0002;1468946335125;click;;h2;1660;249
0001;0002;1468946337309;click;;btn;200;100
0001;0002;1468946337317;click;;button;1507;642
0001;0002;1468946338493;click;;btn;200;100
0001;0002;1468946338500;click;;button;1453;652
0001;0002;1468946338984;click;;img;1515;470
0001;0002;1468946353716;click;;p;1909;500
0001;0002;1468946376838;click;;h2;1637;251
0001;0002;1468946389622;click;;p;1780;455
0001;0002;1468946391479;click;;p;1802;324
0001;0002;1468946392935;click;;p;1811;290
0001;0002;1468946399278;click;;p;1810;326
0001;0002;1468946473423;click;;p;1891;527
0001;0002;1468946476263;click;;h2;1684;244
0001;0002;1468946478398;click;;p;1719;298
0001;0002;1468946479914;click;;p;1723;289
0001;0002;1468946480382;click;;p;1723;319
0001;0002;1468946535080;click;;p;1895;294
0001;0002;1468946537358;click;;h2;1717;249
0001;0002;1468946552289;click;;p;1857;415
0001;0002;1468946554048;click;;p;1744;299
0001;0002;1468946554990;click;;p;1770;334
0001;0002;1468946556358;click;;h2;1661;249
0001;0002;1468946571887;click;;img;1554;454
0001;0002;1469036662399;click;;p;2056;443
0001;0002;1469036663091;click;;p;2022;351
0001;0002;1469036663715;click;;p;2004;298
0001;0002;1469036664291;click;;div;1970;349
0001;0002;1469036664818;click;;p;1951;374
0001;0002;1469036665402;click;;p;1660;353
0001;0002;1469036665867;click;;p;1658;319
0001;0002;1469036666250;click;;p;1650;287
0001;0002;1469045261425;click;;p;700;466
0001;0002;1469045261955;click;;div;623;347
0001;0002;1469045262332;click;;p;606;299
0001;0002;1469045263210;click;;html;139;661
0001;0002;1469045263517;click;;btn;200;100
0001;0002;1469045263538;click;;button;137;648
0001;0002;1469045264876;click;;btn;200;100
0001;0002;1469045264885;click;;button;130;645
0001;0002;1469045266458;click;;html;318;421
0001;0002;1469045266821;click;;html;318;421
0001;0002;1469045266971;click;;html;318;421
0001;0002;1469045267115;click;;html;318;421
0001;0002;1469045267242;click;;html;317;419
0001;0002;1469047353964;click;;p;533;455
0001;0002;1469047356475;click;;p;570;298
0001;0002;1469047357790;click;;btn;200;100
0001;0002;1469047357806;click;;button;150;645
0001;0002;1469047360201;click;;div;276;310
0001;0002;1469047360835;click;;div;276;310
0001;0002;1469047362147;click;;h3;196;245
0001;0002;1469047363549;click;;btn;200;100
0001;0002;1469047363560;click;;button;153;644
0001;0002;1469047391092;click;;alert;200;100
0001;0002;1469047730962;click;;html;637;362
0001;0002;1469047732763;click;;html;396;371
0001;0002;1469047732914;click;;html;396;371
0001;0002;1469047733058;click;;html;396;371
0001;0002;1469047733942;click;;btn;200;100
0001;0002;1469047733954;click;;button;141;642
0001;0002;1469047734807;click;;html;198;490
0001;0002;1469047735074;click;;html;198;490
0001;0002;1469047735234;click;;html;198;490
0001;0002;1469047735385;click;;html;198;490
0001;0002;1469047735529;click;;html;198;490
0001;0002;1469047735657;click;;html;198;490
0001;0002;1469047735818;click;;html;198;490
0001;0002;1469047735987;click;;html;198;490
0001;0002;1469047736138;click;;html;198;490
0001;0002;1469047736322;click;;html;198;490
0001;0002;1469047736464;click;;html;198;490
0001;0002;1469047736640;click;;html;195;489
0001;0002;1469047736777;click;;html;195;489
0001;0002;1469047737489;click;;div;243;268
0001;0002;1469047737648;click;;div;243;268
0001;0002;1469047737809;click;;div;243;268
0001;0002;1469047738556;click;;btn;200;100
0001;0002;1469047738564;click;;button;149;650
0001;0002;1469047739040;click;;html;289;405
0001;0002;1469047739369;click;;html;289;405
0001;0002;1469047739585;click;;html;289;405
0001;0002;1469047739753;click;;html;289;405
0001;0002;1469047739914;click;;html;289;405
0001;0002;1469047740234;click;;html;218;554
0001;0002;1469047740692;click;;btn;200;100
0001;0002;1469047740699;click;;button;152;640
0001;0002;1469050458407;click;;html;268;273
0001;0002;1469050469725;click;;p;354;408
0001;0002;1469050471216;click;;p;358;410
0001;0002;1469050475893;click;;btn;200;100
0001;0002;1469050475915;click;;button;136;643
0001;0002;1469050484594;click;;alert;200;100
0001;0002;1469127450395;click;;html;1788;432
0001;0002;1469127451139;click;;html;1650;323
